Tweet_id,Text,Label,remove_user,remove_punc,remove_emoji,case_folding,tweet_clean,Tweet
1542441117336993792,"@FarmilaYanti @bumnbersatu @jokowi Hahaha...
Kl harganya mahal, nga perlu repot segala personil...😜😜😜
Masyarakat tunggu harga minyak goreng turun....🤦‍♂️🤦‍♂️🤦‍♂️
Saat ini harga sawit d tingkat petani anjlok, tp harga minyak goreng d tingkat konsumen mahal. Kl ginimah ujung2nya yg susah rakyat, pengusaha ma d subsidi",1,"   Hahaha... Kl harganya mahal, nga perlu repot segala personil...😜😜😜 Masyarakat tunggu harga minyak goreng turun....🤦‍♂️🤦‍♂️🤦‍♂️ Saat ini harga sawit d tingkat petani anjlok, tp harga minyak goreng d tingkat konsumen mahal. Kl ginimah ujung2nya yg susah rakyat, pengusaha ma d subsidi",   Hahaha Kl harganya mahal nga perlu repot segala personil😜😜😜 Masyarakat tunggu harga minyak goreng turun🤦‍♂️🤦‍♂️🤦‍♂️ Saat ini harga sawit d tingkat petani anjlok tp harga minyak goreng d tingkat konsumen mahal Kl ginimah ujung2nya yg susah rakyat pengusaha ma d subsidi,Hahaha Kl harganya mahal nga perlu repot segala personil Masyarakat tunggu harga minyak goreng turun Saat ini harga sawit d tingkat petani anjlok tp harga minyak goreng d tingkat konsumen mahal Kl ginimah ujung   nya yg susah rakyat pengusaha ma d subsidi,hahaha kl harganya mahal nga perlu repot segala personil masyarakat tunggu harga minyak goreng turun saat ini harga sawit d tingkat petani anjlok tp harga minyak goreng d tingkat konsumen mahal kl ginimah ujung   nya yg susah rakyat pengusaha ma d subsidi,"['hahaha', 'kl', 'harga', 'mahal', 'nga', 'repot', 'personil', 'masyarakat', 'tunggu', 'harga', 'minyak', 'goreng', 'turun', 'harga', 'sawit', 'd', 'tingkat', 'tani', 'anjlok', 'tp', 'harga', 'minyak', 'goreng', 'd', 'tingkat', 'konsumen', 'mahal', 'kl', 'ginimah', 'ujung', 'nya', 'yg', 'susah', 'rakyat', 'usaha', 'ma', 'd', 'subsidi']",hahaha kl harga mahal nga repot personil masyarakat tunggu harga minyak goreng turun harga sawit d tingkat tani anjlok tp harga minyak goreng d tingkat konsumen mahal kl ginimah ujung nya yg susah rakyat usaha ma d subsidi
1542132050639351809,"Sewaktu harga migor mahal sekali dan minyak goreng curah menghilang di pasaran, saya sempat bingung juga masak gorengan pake apa ini ya? Mau beli migor 50 ribu per 2 liter kok gimana gitu. Biasanya harga 28 ribu kan, sisanya bisa buat beli ikan.

#MinyakUntukKita",0,"Sewaktu harga migor mahal sekali dan minyak goreng curah menghilang di pasaran, saya sempat bingung juga masak gorengan pake apa ini ya? Mau beli migor 50 ribu per 2 liter kok gimana gitu. Biasanya harga 28 ribu kan, sisanya bisa buat beli ikan.  #MinyakUntukKita",Sewaktu harga migor mahal sekali dan minyak goreng curah menghilang di pasaran saya sempat bingung juga masak gorengan pake apa ini ya Mau beli migor 50 ribu per 2 liter kok gimana gitu Biasanya harga 28 ribu kan sisanya bisa buat beli ikan  MinyakUntukKita,Sewaktu harga migor mahal sekali dan minyak goreng curah menghilang di pasaran saya sempat bingung juga masak gorengan pake apa ini ya Mau beli migor    ribu per   liter kok gimana gitu Biasanya harga    ribu kan sisanya bisa buat beli ikan MinyakUntukKita,sewaktu harga migor mahal sekali dan minyak goreng curah menghilang di pasaran saya sempat bingung juga masak gorengan pake apa ini ya mau beli migor    ribu per   liter kok gimana gitu biasanya harga    ribu kan sisanya bisa buat beli ikan minyakuntukkita,"['harga', 'migor', 'mahal', 'minyak', 'goreng', 'curah', 'hilang', 'pasar', 'bingung', 'masak', 'goreng', 'pake', 'ya', 'beli', 'migor', 'ribu', 'liter', 'gimana', 'gitu', 'harga', 'ribu', 'sisa', 'beli', 'ikan', 'minyakuntukkita']",harga migor mahal minyak goreng curah hilang pasar bingung masak goreng pake ya beli migor ribu liter gimana gitu harga ribu sisa beli ikan minyakuntukkita
1542114125605572609,@detikcom Harga minyak goreng melejit mahal. Kok aneh.,0, Harga minyak goreng melejit mahal. Kok aneh., Harga minyak goreng melejit mahal Kok aneh,Harga minyak goreng melejit mahal Kok aneh,harga minyak goreng melejit mahal kok aneh,"['harga', 'minyak', 'goreng', 'lejit', 'mahal', 'aneh']",harga minyak goreng lejit mahal aneh
1542391582258655233,"@detikcom Kenapa Harga Minyak Goreng tetap mahal meski harga sawit rendah @ZUL_Hasan ? 
Sampai Luhut @kemenkomarves saja tidak mampu turunkan harga.

Apa perlu Anies Baswedan jadi ketua @KPPU untuk berantas KARTEL seperti berantas Holywing ?",0, Kenapa Harga Minyak Goreng tetap mahal meski harga sawit rendah  ?  Sampai Luhut  saja tidak mampu turunkan harga.  Apa perlu Anies Baswedan jadi ketua  untuk berantas KARTEL seperti berantas Holywing ?, Kenapa Harga Minyak Goreng tetap mahal meski harga sawit rendah    Sampai Luhut  saja tidak mampu turunkan harga  Apa perlu Anies Baswedan jadi ketua  untuk berantas KARTEL seperti berantas Holywing ,Kenapa Harga Minyak Goreng tetap mahal meski harga sawit rendah Sampai Luhut saja tidak mampu turunkan harga Apa perlu Anies Baswedan jadi ketua untuk berantas KARTEL seperti berantas Holywing,kenapa harga minyak goreng tetap mahal meski harga sawit rendah sampai luhut saja tidak mampu turunkan harga apa perlu anies baswedan jadi ketua untuk berantas kartel seperti berantas holywing,"['harga', 'minyak', 'goreng', 'mahal', 'harga', 'sawit', 'rendah', 'luhut', 'turun', 'harga', 'anies', 'baswedan', 'ketua', 'berantas', 'kartel', 'berantas', 'holywing']",harga minyak goreng mahal harga sawit rendah luhut turun harga anies baswedan ketua berantas kartel berantas holywing
1542108161925996544,Lalu kenapa harga minyak goreng masih mahal kalau stok bahan bakunya banjir... jd mikir kite...🤔,0,Lalu kenapa harga minyak goreng masih mahal kalau stok bahan bakunya banjir... jd mikir kite...🤔,Lalu kenapa harga minyak goreng masih mahal kalau stok bahan bakunya banjir jd mikir kite🤔,Lalu kenapa harga minyak goreng masih mahal kalau stok bahan bakunya banjir jd mikir kite,lalu kenapa harga minyak goreng masih mahal kalau stok bahan bakunya banjir jd mikir kite,"['harga', 'minyak', 'goreng', 'mahal', 'stok', 'bahan', 'baku', 'banjir', 'jd', 'mikir', 'kite']",harga minyak goreng mahal stok bahan baku banjir jd mikir kite
1542464802533933056,"@detikcom Katanya harga minyak goreng mahal, petani sawit kok malah makin sengsoro nih",0," Katanya harga minyak goreng mahal, petani sawit kok malah makin sengsoro nih", Katanya harga minyak goreng mahal petani sawit kok malah makin sengsoro nih,Katanya harga minyak goreng mahal petani sawit kok malah makin sengsoro nih,katanya harga minyak goreng mahal petani sawit kok malah makin sengsoro nih,"['harga', 'minyak', 'goreng', 'mahal', 'tani', 'sawit', 'sengsoro', 'nih']",harga minyak goreng mahal tani sawit sengsoro nih
1542494017115623426,"Katanya Harga Sawit Anjlok,  tapi Minyak Goreng Masih Mahal, Kok Bisa? https://t.co/ucenS8PNk7",0,"Katanya Harga Sawit Anjlok,  tapi Minyak Goreng Masih Mahal, Kok Bisa? https://t.co/ucenS8PNk7",Katanya Harga Sawit Anjlok  tapi Minyak Goreng Masih Mahal Kok Bisa httpstcoucenS8PNk7,Katanya Harga Sawit Anjlok tapi Minyak Goreng Masih Mahal Kok Bisa httpstcoucenS   PNk  ,katanya harga sawit anjlok tapi minyak goreng masih mahal kok bisa httpstcoucens   pnk  ,"['harga', 'sawit', 'anjlok', 'minyak', 'goreng', 'mahal', 'httpstcoucens', 'pnk']",harga sawit anjlok minyak goreng mahal httpstcoucens pnk
1542516466960191489,"Katanya Harga Sawit Anjlok, tapi Minyak Goreng Masih Mahal, Kok Bisa? https://t.co/uKPbj08AZf",0,"Katanya Harga Sawit Anjlok, tapi Minyak Goreng Masih Mahal, Kok Bisa? https://t.co/uKPbj08AZf",Katanya Harga Sawit Anjlok tapi Minyak Goreng Masih Mahal Kok Bisa httpstcouKPbj08AZf,Katanya Harga Sawit Anjlok tapi Minyak Goreng Masih Mahal Kok Bisa httpstcouKPbj    AZf,katanya harga sawit anjlok tapi minyak goreng masih mahal kok bisa httpstcoukpbj    azf,"['harga', 'sawit', 'anjlok', 'minyak', 'goreng', 'mahal', 'httpstcoukpbj', 'azf']",harga sawit anjlok minyak goreng mahal httpstcoukpbj azf
1542290537864372224,"Hwaaa minyak goreng? Kenapa dirimu mahal syekalii, mau beli minyak goreng turah jg gituu pake aplikasi peduli lindungi dulu ya? Boro2 punya aplikasi nya , punya hp android aja ngga semua, knpa hal ini bisa terjadiii 😫😮‍💨
#islamkaffah

https://t.co/XfFzRtynZF",0,"Hwaaa minyak goreng? Kenapa dirimu mahal syekalii, mau beli minyak goreng turah jg gituu pake aplikasi peduli lindungi dulu ya? Boro2 punya aplikasi nya , punya hp android aja ngga semua, knpa hal ini bisa terjadiii 😫😮‍💨 #islamkaffah  https://t.co/XfFzRtynZF",Hwaaa minyak goreng Kenapa dirimu mahal syekalii mau beli minyak goreng turah jg gituu pake aplikasi peduli lindungi dulu ya Boro2 punya aplikasi nya  punya hp android aja ngga semua knpa hal ini bisa terjadiii 😫😮‍💨 islamkaffah  httpstcoXfFzRtynZF,Hwaa minyak goreng Kenapa dirimu mahal syekalii mau beli minyak goreng turah jg gituu pake aplikasi peduli lindungi dulu ya Boro   punya aplikasi nya punya hp android aja ngga semua knpa hal ini bisa terjadii islamkaffah httpstcoXfFzRtynZF,hwaa minyak goreng kenapa dirimu mahal syekalii mau beli minyak goreng turah jg gituu pake aplikasi peduli lindungi dulu ya boro   punya aplikasi nya punya hp android aja ngga semua knpa hal ini bisa terjadii islamkaffah httpstcoxffzrtynzf,"['hwaa', 'minyak', 'goreng', 'diri', 'mahal', 'syekalii', 'beli', 'minyak', 'goreng', 'turah', 'jg', 'gituu', 'pake', 'aplikasi', 'peduli', 'lindung', 'ya', 'boro', 'aplikasi', 'nya', 'hp', 'android', 'aja', 'ngga', 'knpa', 'jadi', 'islamkaffah', 'httpstcoxffzrtynzf']",hwaa minyak goreng diri mahal syekalii beli minyak goreng turah jg gituu pake aplikasi peduli lindung ya boro aplikasi nya hp android aja ngga knpa jadi islamkaffah httpstcoxffzrtynzf
1541961133992869888,"@republikaonline Di Indonesia ini, seperti halnya minyak goreng, BBM gak harus mahal, krn kita punya tambangnya, sebagaimana kita punya kebun dan pabrik sawit..
Apa yg menyebabkan mahal? Itulah yg harus diperbaiki...
Lain halnya klo PEMERINTAH mau JUALAN DGN RAKYAT..cari untung yg sebesar2ny",0," Di Indonesia ini, seperti halnya minyak goreng, BBM gak harus mahal, krn kita punya tambangnya, sebagaimana kita punya kebun dan pabrik sawit.. Apa yg menyebabkan mahal? Itulah yg harus diperbaiki... Lain halnya klo PEMERINTAH mau JUALAN DGN RAKYAT..cari untung yg sebesar2ny", Di Indonesia ini seperti halnya minyak goreng BBM gak harus mahal krn kita punya tambangnya sebagaimana kita punya kebun dan pabrik sawit Apa yg menyebabkan mahal Itulah yg harus diperbaiki Lain halnya klo PEMERINTAH mau JUALAN DGN RAKYATcari untung yg sebesar2ny,Di Indonesia ini seperti halnya minyak goreng BBM gak harus mahal krn kita punya tambangnya sebagaimana kita punya kebun dan pabrik sawit Apa yg menyebabkan mahal Itulah yg harus diperbaiki Lain halnya klo PEMERINTAH mau JUALAN DGN RAKYATcari untung yg sebesar   ny,di indonesia ini seperti halnya minyak goreng bbm gak harus mahal krn kita punya tambangnya sebagaimana kita punya kebun dan pabrik sawit apa yg menyebabkan mahal itulah yg harus diperbaiki lain halnya klo pemerintah mau jualan dgn rakyatcari untung yg sebesar   ny,"['indonesia', 'hal', 'minyak', 'goreng', 'bbm', 'gak', 'mahal', 'krn', 'tambang', 'kebun', 'pabrik', 'sawit', 'yg', 'sebab', 'mahal', 'yg', 'baik', 'hal', 'klo', 'perintah', 'jual', 'dgn', 'rakyatcari', 'untung', 'yg', 'ny']",indonesia hal minyak goreng bbm gak mahal krn tambang kebun pabrik sawit yg sebab mahal yg baik hal klo perintah jual dgn rakyatcari untung yg ny
1542618539839741952,"Di Indonesia Minyak Goreng Mahal, 
Inggris &amp; Eropa Malah Tuangkan 17 Ribu Ton Minyak Goreng untuk Bahan Bakar Kendaraan 

👉https://t.co/xMkUxJLlSk #hargameroketmendagkaget #MinyakUntukKita #MyPertamina #minyakGoreng #WaanjaiParty https://t.co/iAi5d6eJCL",0,"Di Indonesia Minyak Goreng Mahal,  Inggris &amp; Eropa Malah Tuangkan 17 Ribu Ton Minyak Goreng untuk Bahan Bakar Kendaraan   👉https://t.co/xMkUxJLlSk #hargameroketmendagkaget #MinyakUntukKita #MyPertamina #minyakGoreng #WaanjaiParty https://t.co/iAi5d6eJCL",Di Indonesia Minyak Goreng Mahal  Inggris amp Eropa Malah Tuangkan 17 Ribu Ton Minyak Goreng untuk Bahan Bakar Kendaraan   👉httpstcoxMkUxJLlSk hargameroketmendagkaget MinyakUntukKita MyPertamina minyakGoreng WaanjaiParty httpstcoiAi5d6eJCL,Di Indonesia Minyak Goreng Mahal Inggris amp Eropa Malah Tuangkan    Ribu Ton Minyak Goreng untuk Bahan Bakar Kendaraan httpstcoxMkUxJLlSk hargameroketmendagkaget MinyakUntukKita MyPertamina minyakGoreng WaanjaiParty httpstcoiAi   d   eJCL,di indonesia minyak goreng mahal inggris amp eropa malah tuangkan    ribu ton minyak goreng untuk bahan bakar kendaraan httpstcoxmkuxjllsk hargameroketmendagkaget minyakuntukkita mypertamina minyakgoreng waanjaiparty httpstcoiai   d   ejcl,"['indonesia', 'minyak', 'goreng', 'mahal', 'inggris', 'amp', 'eropa', 'tuang', 'ribu', 'ton', 'minyak', 'goreng', 'bahan', 'bakar', 'kendara', 'httpstcoxmkuxjllsk', 'hargameroketmendagkaget', 'minyakuntukkita', 'mypertamina', 'minyakgoreng', 'waanjaiparty', 'httpstcoiai', 'd', 'ejcl']",indonesia minyak goreng mahal inggris amp eropa tuang ribu ton minyak goreng bahan bakar kendara httpstcoxmkuxjllsk hargameroketmendagkaget minyakuntukkita mypertamina minyakgoreng waanjaiparty httpstcoiai d ejcl
1542450607940050944,"iya minyak goreng dan cabe mhal,, jdi eceng gondog nya di kukus atau di rebus ya,, mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny di jemur aje klo dah kering langsung geragot aja,,",0,"iya minyak goreng dan cabe mhal,, jdi eceng gondog nya di kukus atau di rebus ya,, mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny di jemur aje klo dah kering langsung geragot aja,,",iya minyak goreng dan cabe mhal jdi eceng gondog nya di kukus atau di rebus ya mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny di jemur aje klo dah kering langsung geragot aja,iya minyak goreng dan cabe mhal jdi eceng gondog nya di kukus atau di rebus ya mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny di jemur aje klo dah kering langsung geragot aja,iya minyak goreng dan cabe mhal jdi eceng gondog nya di kukus atau di rebus ya mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny di jemur aje klo dah kering langsung geragot aja,"['iya', 'minyak', 'goreng', 'cabe', 'mhal', 'jdi', 'eceng', 'gondog', 'nya', 'kukus', 'rebus', 'ya', 'mateng', 'glek', 'langsung', 'jan', 'pake', 'nasi', 'klo', 'gas', 'mahal', 'eceng', 'gondog', 'ny', 'jemur', 'aje', 'klo', 'dah', 'kering', 'langsung', 'geragot', 'aja']",iya minyak goreng cabe mhal jdi eceng gondog nya kukus rebus ya mateng glek langsung jan pake nasi klo gas mahal eceng gondog ny jemur aje klo dah kering langsung geragot aja
1542298782489931776,@MunawarSidik11 @yusuf_dumdum Iya miris negara kaya sawit tapi minyak goreng mahal,0,  Iya miris negara kaya sawit tapi minyak goreng mahal,  Iya miris negara kaya sawit tapi minyak goreng mahal,Iya miris negara kaya sawit tapi minyak goreng mahal,iya miris negara kaya sawit tapi minyak goreng mahal,"['iya', 'miris', 'negara', 'kaya', 'sawit', 'minyak', 'goreng', 'mahal']",iya miris negara kaya sawit minyak goreng mahal
1542336741713268737,@Agistasyahka Iya ya di Korea itu banyak juga gorengan. Minyak goreng mahal gak ya di sana?,0, Iya ya di Korea itu banyak juga gorengan. Minyak goreng mahal gak ya di sana?, Iya ya di Korea itu banyak juga gorengan Minyak goreng mahal gak ya di sana,Iya ya di Korea itu banyak juga gorengan Minyak goreng mahal gak ya di sana,iya ya di korea itu banyak juga gorengan minyak goreng mahal gak ya di sana,"['iya', 'ya', 'korea', 'goreng', 'minyak', 'goreng', 'mahal', 'gak', 'ya']",iya ya korea goreng minyak goreng mahal gak ya
1542494143716671488,"@_ekokuntadhi @jokowi Memeperjuangkan nasib ibu ibu dan harga minyak goreng dan bahan pokok yg kian mahal juga jihad, tapi beliau takan pernah mampu :)

Sok sok apa aplikasi pemilu aja masih kotak kardus.. Makin hari kebijakan rezim ini makin menyiksa masyarakat!",1,"  Memeperjuangkan nasib ibu ibu dan harga minyak goreng dan bahan pokok yg kian mahal juga jihad, tapi beliau takan pernah mampu :)  Sok sok apa aplikasi pemilu aja masih kotak kardus.. Makin hari kebijakan rezim ini makin menyiksa masyarakat!",  Memeperjuangkan nasib ibu ibu dan harga minyak goreng dan bahan pokok yg kian mahal juga jihad tapi beliau takan pernah mampu   Sok sok apa aplikasi pemilu aja masih kotak kardus Makin hari kebijakan rezim ini makin menyiksa masyarakat,Memeperjuangkan nasib ibu ibu dan harga minyak goreng dan bahan pokok yg kian mahal juga jihad tapi beliau takan pernah mampu Sok sok apa aplikasi pemilu aja masih kotak kardus Makin hari kebijakan rezim ini makin menyiksa masyarakat,memeperjuangkan nasib ibu ibu dan harga minyak goreng dan bahan pokok yg kian mahal juga jihad tapi beliau takan pernah mampu sok sok apa aplikasi pemilu aja masih kotak kardus makin hari kebijakan rezim ini makin menyiksa masyarakat,"['juang', 'nasib', 'harga', 'minyak', 'goreng', 'bahan', 'pokok', 'yg', 'kian', 'mahal', 'jihad', 'beliau', 'tak', 'sok', 'sok', 'aplikasi', 'milu', 'aja', 'kotak', 'kardus', 'bijak', 'rezim', 'siksa', 'masyarakat']",juang nasib harga minyak goreng bahan pokok yg kian mahal jihad beliau tak sok sok aplikasi milu aja kotak kardus bijak rezim siksa masyarakat
1542551138867630086,"@OldymenOldymen1 @jokowi Junjungan kau tu gak jelas, tutup ekspor cpo buat turun kan harga minyak goreng bukti nya apa minyak goreng tetap mahal",0,"  Junjungan kau tu gak jelas, tutup ekspor cpo buat turun kan harga minyak goreng bukti nya apa minyak goreng tetap mahal",  Junjungan kau tu gak jelas tutup ekspor cpo buat turun kan harga minyak goreng bukti nya apa minyak goreng tetap mahal,Junjungan kau tu gak jelas tutup ekspor cpo buat turun kan harga minyak goreng bukti nya apa minyak goreng tetap mahal,junjungan kau tu gak jelas tutup ekspor cpo buat turun kan harga minyak goreng bukti nya apa minyak goreng tetap mahal,"['junjung', 'kau', 'tu', 'gak', 'tutup', 'ekspor', 'cpo', 'turun', 'harga', 'minyak', 'goreng', 'bukti', 'nya', 'minyak', 'goreng', 'mahal']",junjung kau tu gak tutup ekspor cpo turun harga minyak goreng bukti nya minyak goreng mahal
1542118865039421440,"Kalo ingat ingat kemarin pas minyak mahal pake banget jadi sedih. Aku yang biasa ngemil rengginang kudu nahan nahan diri. Tapi bentar lagi bisa goreng rengginang sampai puas haha

#MinyakUntukKita",1,Kalo ingat ingat kemarin pas minyak mahal pake banget jadi sedih. Aku yang biasa ngemil rengginang kudu nahan nahan diri. Tapi bentar lagi bisa goreng rengginang sampai puas haha  #MinyakUntukKita,Kalo ingat ingat kemarin pas minyak mahal pake banget jadi sedih Aku yang biasa ngemil rengginang kudu nahan nahan diri Tapi bentar lagi bisa goreng rengginang sampai puas haha  MinyakUntukKita,Kalo ingat ingat kemarin pas minyak mahal pake banget jadi sedih Aku yang biasa ngemil rengginang kudu nahan nahan diri Tapi bentar lagi bisa goreng rengginang sampai puas haha MinyakUntukKita,kalo ingat ingat kemarin pas minyak mahal pake banget jadi sedih aku yang biasa ngemil rengginang kudu nahan nahan diri tapi bentar lagi bisa goreng rengginang sampai puas haha minyakuntukkita,"['kalo', 'kemarin', 'pas', 'minyak', 'mahal', 'pake', 'banget', 'sedih', 'ngemil', 'rengginang', 'kudu', 'nahan', 'nahan', 'bentar', 'goreng', 'rengginang', 'puas', 'haha', 'minyakuntukkita']",kalo kemarin pas minyak mahal pake banget sedih ngemil rengginang kudu nahan nahan bentar goreng rengginang puas haha minyakuntukkita
1542324195602079745,"@KompasTV kalu bisa di indonesia juga di buat damai pak ,soal nya harga² barang sembako dll serba naik terutama minyak goreng sangat sulit d dapat dan harga nya mahal pdahal indonesia yg punya perkebunan sawit ..",0," kalu bisa di indonesia juga di buat damai pak ,soal nya harga² barang sembako dll serba naik terutama minyak goreng sangat sulit d dapat dan harga nya mahal pdahal indonesia yg punya perkebunan sawit ..", kalu bisa di indonesia juga di buat damai pak soal nya harga² barang sembako dll serba naik terutama minyak goreng sangat sulit d dapat dan harga nya mahal pdahal indonesia yg punya perkebunan sawit ,kalu bisa di indonesia juga di buat damai pak soal nya harga  barang sembako dll serba naik terutama minyak goreng sangat sulit d dapat dan harga nya mahal pdahal indonesia yg punya perkebunan sawit,kalu bisa di indonesia juga di buat damai pak soal nya harga  barang sembako dll serba naik terutama minyak goreng sangat sulit d dapat dan harga nya mahal pdahal indonesia yg punya perkebunan sawit,"['kalu', 'indonesia', 'damai', 'nya', 'harga', 'barang', 'sembako', 'dll', 'serba', 'minyak', 'goreng', 'sulit', 'd', 'harga', 'nya', 'mahal', 'pdahal', 'indonesia', 'yg', 'kebun', 'sawit']",kalu indonesia damai nya harga barang sembako dll serba minyak goreng sulit d harga nya mahal pdahal indonesia yg kebun sawit
1542197421098168322,"@jokowi Dikampung ku Harga sawit murah tapi hrga minyak goreng msih mahal ,tpi anda masih sempat ngurusin negara lain sedangkn negara mu sendiri terbengkalai pak!!!",0," Dikampung ku Harga sawit murah tapi hrga minyak goreng msih mahal ,tpi anda masih sempat ngurusin negara lain sedangkn negara mu sendiri terbengkalai pak!!!", Dikampung ku Harga sawit murah tapi hrga minyak goreng msih mahal tpi anda masih sempat ngurusin negara lain sedangkn negara mu sendiri terbengkalai pak,Dikampung ku Harga sawit murah tapi hrga minyak goreng msih mahal tpi anda masih sempat ngurusin negara lain sedangkn negara mu sendiri terbengkalai pak,dikampung ku harga sawit murah tapi hrga minyak goreng msih mahal tpi anda masih sempat ngurusin negara lain sedangkn negara mu sendiri terbengkalai pak,"['kampung', 'ku', 'harga', 'sawit', 'murah', 'hrga', 'minyak', 'goreng', 'msih', 'mahal', 'tpi', 'ngurusin', 'negara', 'sedangkn', 'negara', 'mu', 'bengkalai']",kampung ku harga sawit murah hrga minyak goreng msih mahal tpi ngurusin negara sedangkn negara mu bengkalai
1542482248246898689,@Dodi_Y @budimandjatmiko @jokowi kemarin saat harga cpo tinggi dan mayoritas masyarakat beli minyak goreng dgn harga mahal. bagaimana?,0,   kemarin saat harga cpo tinggi dan mayoritas masyarakat beli minyak goreng dgn harga mahal. bagaimana?,   kemarin saat harga cpo tinggi dan mayoritas masyarakat beli minyak goreng dgn harga mahal bagaimana,kemarin saat harga cpo tinggi dan mayoritas masyarakat beli minyak goreng dgn harga mahal bagaimana,kemarin saat harga cpo tinggi dan mayoritas masyarakat beli minyak goreng dgn harga mahal bagaimana,"['kemarin', 'harga', 'cpo', 'mayoritas', 'masyarakat', 'beli', 'minyak', 'goreng', 'dgn', 'harga', 'mahal']",kemarin harga cpo mayoritas masyarakat beli minyak goreng dgn harga mahal
1542117743788695552,Hanya sekarang ini yang menjadi kendala adalah harga minyak goreng mahal untungnya stok di toko kelontong/minimarket dekat rumah sudah mulai banyak dibanding sebelumnya  #MinyakUntukKita,0,Hanya sekarang ini yang menjadi kendala adalah harga minyak goreng mahal untungnya stok di toko kelontong/minimarket dekat rumah sudah mulai banyak dibanding sebelumnya  #MinyakUntukKita,Hanya sekarang ini yang menjadi kendala adalah harga minyak goreng mahal untungnya stok di toko kelontongminimarket dekat rumah sudah mulai banyak dibanding sebelumnya  MinyakUntukKita,Hanya sekarang ini yang menjadi kendala adalah harga minyak goreng mahal untungnya stok di toko kelontongminimarket dekat rumah sudah mulai banyak dibanding sebelumnya MinyakUntukKita,hanya sekarang ini yang menjadi kendala adalah harga minyak goreng mahal untungnya stok di toko kelontongminimarket dekat rumah sudah mulai banyak dibanding sebelumnya minyakuntukkita,"['kendala', 'harga', 'minyak', 'goreng', 'mahal', 'untung', 'stok', 'toko', 'kelontongminimarket', 'rumah', 'banding', 'minyakuntukkita']",kendala harga minyak goreng mahal untung stok toko kelontongminimarket rumah banding minyakuntukkita
1542117878542938114,"Setelah kondusif minyak goreng murah ini pun kembali ke harga semula tapi masih mahal di mata masyarakat menengah ke bawah. Untuk itulah pemerintah mencari solusi untuk mengatasinya
#MinyakUntukKita",0,Setelah kondusif minyak goreng murah ini pun kembali ke harga semula tapi masih mahal di mata masyarakat menengah ke bawah. Untuk itulah pemerintah mencari solusi untuk mengatasinya #MinyakUntukKita,Setelah kondusif minyak goreng murah ini pun kembali ke harga semula tapi masih mahal di mata masyarakat menengah ke bawah Untuk itulah pemerintah mencari solusi untuk mengatasinya MinyakUntukKita,Setelah kondusif minyak goreng murah ini pun kembali ke harga semula tapi masih mahal di mata masyarakat menengah ke bawah Untuk itulah pemerintah mencari solusi untuk mengatasinya MinyakUntukKita,setelah kondusif minyak goreng murah ini pun kembali ke harga semula tapi masih mahal di mata masyarakat menengah ke bawah untuk itulah pemerintah mencari solusi untuk mengatasinya minyakuntukkita,"['kondusif', 'minyak', 'goreng', 'murah', 'harga', 'mahal', 'mata', 'masyarakat', 'tengah', 'perintah', 'cari', 'solusi', 'atas', 'minyakuntukkita']",kondusif minyak goreng murah harga mahal mata masyarakat tengah perintah cari solusi atas minyakuntukkita
1542365097649389568,@detikcom Tapi koq tetep mahal di pasar harga minyak goreng,0, Tapi koq tetep mahal di pasar harga minyak goreng, Tapi koq tetep mahal di pasar harga minyak goreng,Tapi koq tetep mahal di pasar harga minyak goreng,tapi koq tetep mahal di pasar harga minyak goreng,"['koq', 'tetep', 'mahal', 'pasar', 'harga', 'minyak', 'goreng']",koq tetep mahal pasar harga minyak goreng
1542409686104014848,@bobby_risakotta @jokowi Lagu2an mau selesain Rusia Ukraina...minyak goreng no ..masih mahal,0,  Lagu2an mau selesain Rusia Ukraina...minyak goreng no ..masih mahal,  Lagu2an mau selesain Rusia Ukrainaminyak goreng no masih mahal,Lagu   an mau selesain Rusia Ukrainaminyak goreng no masih mahal,lagu   an mau selesain rusia ukrainaminyak goreng no masih mahal,"['lagu', 'an', 'selesain', 'rusia', 'ukrainaminyak', 'goreng', 'no', 'mahal']",lagu an selesain rusia ukrainaminyak goreng no mahal
